filename,nose_x,nose_y,nose_v,left_eye_x,left_eye_y,left_eye_v,right_eye_x,right_eye_y,right_eye_v,left_ear_x,left_ear_y,left_ear_v,right_ear_x,right_ear_y,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_v,left_hip_x,left_hip_y,left_hip_v,right_hip_x,right_hip_y,right_hip_v,left_knee_x,left_knee_y,left_knee_v,right_knee_x,right_knee_y,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_v
Athlete running on beach -4K Copyright Free Stock Video-_255_0.jpg,0.15735688308189655,-0.45997154449328054,0.0004266617470420897,0.16171395137392242,-0.46563567890509944,3.4064752981066704e-05,0.15207856276939655,-0.47061089809232326,0.00014942791312932968,0.1636540274784483,-0.49680374437649577,0.0004889539559371769,0.12168061355064655,-0.5073637702503682,0.004140368662774563,0.14872162917564655,-0.47521878271987755,0.2562965750694275,0.039556000808189655,-0.5073637702503682,0.6841044425964355,0.2070733432112069,-0.37871469489253495,0.7764469385147095,-0.02963799838362069,-0.46656635267569496,0.9685035347938538,0.2832091864224138,-0.35558070771297406,0.748087465763092,0.06824942753232759,-0.42067542097178756,0.9295428991317749,0.08612481478987069,-0.20111146907216496,0.9988886713981628,0.07710676522090518,-0.19079272982298187,0.9994282126426697,-0.11199909078663793,0.006485547162647275,0.9982863068580627,0.2452129074622845,0.12155879474353369,0.9992526173591614,-0.3856798474542026,0.09927952447590667,0.9871800541877747,0.3051847050107759,0.30989607303939615,0.9912364482879639
Athlete running on beach -4K Copyright Free Stock Video-_271_0.jpg,0.14879981351185995,-0.334306624387165,1.6131527900142828e-06,0.14575298263365963,-0.3545616758821156,9.57403244683519e-07,0.14531838290662652,-0.3619487446052181,8.188675337805762e-07,0.13425844491246236,-0.39473126192048125,0.00035227418993599713,0.14401914297816265,-0.39931916668194933,0.0002491985505912453,0.056637683546686746,-0.4576834856251223,0.0018322250107303262,0.21422530944088855,-0.4417171567818369,0.0015783574199303985,0.06347200324736446,-0.45057107510514477,0.010754072107374668,0.30074933523155123,-0.3997754020870012,0.009173674508929253,0.18802791733339608,-0.32948654246442194,0.008784600533545017,0.24901652508471386,-0.3678637580692488,0.006306004710495472,0.04229449536426958,-0.4283905745671948,0.7273914217948914,0.20038474209337348,-0.4227840799680898,0.6660378575325012,-0.08396525555346386,-0.0555911832758705,0.9807729721069336,0.36484522072665665,-0.042712813065458724,0.9772804379463196,-0.3022853621517319,0.2639553684956964,0.9774417281150818,0.3841979245105422,0.29704310935054773,0.9741905927658081
Athlete running on beach -4K Copyright Free Stock Video-_287_0.jpg,0.2773097999744376,-0.43261231859864674,0.0008976300596259534,0.29653025746101735,-0.45447977180154914,0.0010062658693641424,0.2856155738752556,-0.47719719606926636,0.000411864195484668,0.3712377879760992,-0.49679165484219195,0.0029364326037466526,0.3030079722648262,-0.5014245014245015,0.0008815200999379158,0.36849607377939675,-0.5014245014245015,0.0003915655834134668,0.3280461161170757,-0.5014245014245015,0.003338585142046213,0.15304846266296013,-0.3126108761866208,0.002003235975280404,0.07087292505432004,-0.28212777162209535,0.022809341549873352,-0.04268629077997188,0.06240153516459669,0.011372554115951061,-0.25072355991979806,0.12481898120325854,0.0661732479929924,0.3781778222456544,-0.4666697184244792,0.01779867894947529,0.35213365925357876,-0.5014245014245015,0.05267997831106186,0.11454488992203476,-0.17766429759837962,0.3309319317340851,0.08551212615030675,-0.22107137913717503,0.5681686401367188,-0.31873394862762017,0.2977041043447293,0.45174703001976013,-0.32561194921076175,0.28207832184272613,0.6377436518669128
Athlete running on beach -4K Copyright Free Stock Video-_31_0.jpg,0.24079766072018047,-0.49562711380541136,0.06759300827980042,0.21679515569982394,-0.5066444470097844,0.00779713736847043,0.23574334802761884,-0.5095846645367412,0.03510715812444687,0.09315598178917253,-0.5095846645367412,0.018007582053542137,0.1662043181943222,-0.5095846645367412,0.18544845283031464,0.03267873844630282,-0.4397737058206869,0.7808414697647095,0.021087431571852992,-0.4838675599509535,0.8531855940818787,0.05770981479698504,-0.255097654299995,0.8701143264770508,-0.06636584644586267,-0.3238321127602087,0.9406977295875549,0.3065383266395246,-0.2533277810191194,0.8819182515144348,0.16290175746863997,-0.27121605431309903,0.9356308579444885,-0.09777703083736795,-0.13015971320886582,0.9924007654190063,-0.10604106204610475,-0.1430822987906849,0.9932274222373962,0.14065100441516284,0.09639362176767173,0.9913256764411926,0.17188295176331425,0.1008288106217552,0.9935532808303833,-0.37548699177486794,0.3282737853808906,0.9570968151092529,-0.4025524300588688,0.3626268283246805,0.9622131586074829
Athlete running on beach -4K Copyright Free Stock Video-_47_0.jpg,0.3938485678140219,-0.42471960682932164,0.834844172000885,0.39350930746499596,-0.4387083882260217,0.27648410201072693,0.3709772283380682,-0.44384203813915224,0.8502662777900696,0.2856455220804586,-0.43589209667537276,0.15298758447170258,0.27429932433289367,-0.435896591164051,0.9109784960746765,0.1648357440898945,-0.32718857328389633,0.9590525031089783,0.1833543653612013,-0.3312025561775129,0.9949164390563965,0.13573881867644075,-0.19093498038964699,0.8352197408676147,0.034020758294439936,-0.21406119210379465,0.9900804162025452,0.3376730386312906,-0.10662949664603277,0.8316604495048523,0.26039737850040584,-0.1092824584781158,0.9776433110237122,0.04806260938768263,-0.036699028183680045,0.9960265159606934,0.06313968014407467,-0.03034445042111561,0.998465895652771,0.18340152889103084,0.16248866489955358,0.9927908182144165,0.2656317376471185,0.21489602090332752,0.9974844455718994,-0.22844904119318182,0.25091597679261785,0.9721951484680176,-0.1946954107903815,0.34276552719992637,0.9841005802154541
Athlete running on beach -4K Copyright Free Stock Video-_63_0.jpg,0.2921992240192221,-0.41987792201012186,0.858390748500824,0.2832248605412545,-0.4372726536396914,0.2590996026992798,0.2555423434689748,-0.4404198988428656,0.8695327639579773,0.18664572736342178,-0.43186336493342176,0.10727989673614502,0.15065957487915918,-0.4297068853798153,0.9284823536872864,0.08589007700089928,-0.2977257254738478,0.9634414911270142,0.06204552959195144,-0.33530797898394504,0.9968671202659607,0.06899102300191097,-0.12774658203125,0.8566672205924988,-0.1291027480749775,-0.21796767516705975,0.9948819875717163,0.3097200462286421,-0.08927279298410476,0.8615700006484985,0.12542812429743705,-0.09747338444931702,0.9886298179626465,-0.03297610934689748,-0.002608149306579206,0.9948813915252686,-0.043207401851955936,-0.010421321077166864,0.9983859062194824,0.11646451881463579,0.19176449565767492,0.9831312894821167,0.2282192312556205,0.21066917563384435,0.9951783418655396,-0.28849298490894787,0.26982538955016705,0.9186055064201355,-0.25719468370616005,0.30937713047243515,0.9594131708145142
Athlete running on beach -4K Copyright Free Stock Video-_79_0.jpg,0.2912075865502451,-0.40385408319978633,0.84891277551651,0.29207955154718135,-0.41845885708800745,0.3733838200569153,0.2639693914675245,-0.4259983682224893,0.8259807825088501,0.1859829771752451,-0.41091099926549146,0.20209208130836487,0.16526716643688724,-0.41746111486712073,0.8636364340782166,0.08924369064031863,-0.28376146626268695,0.9522274732589722,0.02868341184129902,-0.3090693025507479,0.9898518323898315,0.03570676317401961,-0.12811900081797542,0.8539093136787415,-0.1526675953584559,-0.1899810530181624,0.9804649353027344,0.29877762140012254,-0.06916483039529915,0.8502112627029419,0.1377829159007353,-0.0989651150173611,0.9653760194778442,-0.005743527879901961,0.014303927951388889,0.98087078332901,-0.04021498736213235,0.013205399472489316,0.9901615381240845,0.172189271216299,0.24467815170940171,0.9440498352050781,0.19591208065257354,0.26164529914529916,0.9724533557891846,-0.16898504518995097,0.3674634623731303,0.7664065361022949,-0.2192358877144608,0.40093858506944446,0.8323194980621338
Athlete running on beach -4K Copyright Free Stock Video-_95_0.jpg,0.3038390403570131,-0.409169702198364,0.8428259491920471,0.2901057753452035,-0.42823501306077455,0.33274269104003906,0.26993614019349566,-0.4305097895897239,0.844898521900177,0.10818694358648256,-0.4209587237586273,0.1849246472120285,0.12420370412427326,-0.4146543787544734,0.90732342004776,-0.002791648687318314,-0.29349222943826686,0.9521962404251099,-0.03849898937136628,-0.279892810283263,0.9930958151817322,-0.012307100517805232,-0.13565125884697726,0.8181822896003723,-0.1492366347202035,-0.11821299047801637,0.9843473434448242,0.24785063987554506,-0.07456286845763037,0.7987055778503418,0.19560667525890263,-0.059156921012269936,0.9650862812995911,-0.09079121434411337,0.021838041902319784,0.9784483909606934,-0.11209709699763808,0.0338772576766999,0.9907901287078857,0.07505904796511628,0.27237843394523265,0.9300571084022522,0.12952192439589388,0.3017289799415261,0.9697532653808594,-0.2505156051280887,0.37576911785851225,0.740439236164093,-0.2914066758266715,0.4126927662480828,0.825404942035675
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_111_0.jpg,-0.027806332236842105,-0.3960178259647254,0.9853943586349487,0.0305419921875,-0.41402936222577336,0.9503616094589233,-0.09907612047697369,-0.41460151543922297,0.9594641923904419,0.11992829975328947,-0.40433427701494107,0.7668973803520203,-0.2089320132606908,-0.4032003229314631,0.8152235746383667,0.2389429995888158,-0.28586550112123843,0.9955976605415344,-0.2945530941611842,-0.28091089011041404,0.9963656663894653,0.3800633480674342,-0.13036405518400146,0.9746905565261841,-0.39647538034539476,-0.11638628513323337,0.9804061651229858,0.42749922902960524,0.021418099451546716,0.9539757966995239,-0.4331102873149671,0.0289150970150726,0.9625487923622131,0.1537989566200658,-0.008951206399936868,0.9976677298545837,-0.17432218852796053,-0.010574905960648149,0.9978570342063904,0.097015380859375,0.22309685395622897,0.9928209185600281,-0.15501741108141448,0.2040074409459175,0.9936951994895935,0.012187114514802632,0.43634957978219696,0.9584025144577026,-0.13923500462582236,0.40360010834254,0.963013768196106
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_111_1.jpg,0.21524262764084506,-0.40846105115167025,0.8617469072341919,0.1912050918794014,-0.4276208285627694,0.3777312934398651,0.150054501815581,-0.42533832418507544,0.9158461093902588,-0.04704735984264965,-0.4204088408371498,0.2008884996175766,-0.0498747489821743,-0.40617959910425644,0.9601039886474609,-0.19436828183456206,-0.29765288254310346,0.9078971147537231,-0.04115510322678257,-0.2839088176858836,0.9909389019012451,-0.2444056121396347,-0.15130110115840517,0.45340394973754883,-0.015257929412411973,-0.13517592857623922,0.9616206288337708,0.03428972271126761,-0.020032580145474137,0.412219375371933,0.05892750914667694,0.02154120083512931,0.9054789543151855,-0.12133316254951584,-0.0009996611496497845,0.9611069560050964,-0.0030429463990977114,0.0027002794989224137,0.9883282780647278,-0.0363374092209507,0.22660417227909482,0.9600908160209656,0.16719850352112675,0.21884660391971983,0.988044798374176,-0.27387871540768044,0.41667890877559266,0.9204529523849487,-0.15123437156139966,0.39869637324892243,0.9618122577667236
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_127_0.jpg,0.009868883106806507,-0.40313469946801245,0.905149519443512,0.014516334011130137,-0.42232171972314797,0.4445641040802002,-0.021553457599796662,-0.4177245026701814,0.9214569926261902,-0.09162714709974315,-0.42000569163502516,0.33017227053642273,-0.1255179627300942,-0.40436505937909745,0.9584179520606995,-0.2031291804901541,-0.29889796330378604,0.9759766459465027,-0.10748594101161173,-0.28197858050152974,0.9965657591819763,-0.17932938876217358,-0.1369747348598667,0.7267252206802368,-0.03373551042112585,-0.1303547679127513,0.9794898629188538,0.028303277002622005,-0.006041946944656906,0.5947823524475098,0.0691201196957941,0.005881996421547203,0.9242710471153259,-0.18044923756220568,0.0022253289922967655,0.9875566959381104,-0.0633624351187928,0.012089282482654064,0.9954659938812256,-0.3290108458636558,0.21609806514286495,0.9830980896949768,0.12181906504173802,0.22396327732326268,0.9938259720802307,-0.4073920576539758,0.42255748401988635,0.9459148049354553,0.2723374040159461,0.42721525605741917,0.9704510569572449
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_127_1.jpg,-0.04545248708417339,-0.39440778312036545,0.9849371314048767,0.016617313508064516,-0.41351375256554557,0.9496039152145386,-0.11565571446572581,-0.41158814511056674,0.9589403867721558,0.11870747227822581,-0.4067492986129502,0.7698433995246887,-0.21054634996639784,-0.400595506571107,0.8076366186141968,0.23081067813340053,-0.29174946930448886,0.9942424893379211,-0.2813671481224798,-0.2802436440677966,0.996090829372406,0.3889376732610887,-0.14088900291313558,0.9679355025291443,-0.4034177718623992,-0.11652325129104874,0.9801106452941895,0.4194729712701613,0.006615693690413135,0.9493966698646545,-0.4363797095514113,0.0363178317829714,0.9636971950531006,0.12665221511676747,-0.021729498394465044,0.996256947517395,-0.1767824234501008,-0.01881569038003178,0.9968686699867249,0.012374385710685484,0.21110943293167372,0.9882630705833435,-0.13228123162382394,0.2113457114009534,0.990565299987793,-0.07176881195396505,0.4382229045286017,0.9292044639587402,-0.08399159421202956,0.4359856039790784,0.9396293759346008
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_143_0.jpg,0.13239159522118507,-0.4055536834286972,0.9008595943450928,0.11935821136870942,-0.4272960071832361,0.3884616196155548,0.09636836856990666,-0.42319418678820975,0.9253279566764832,0.0492648830661526,-0.4174498974437445,0.08565425127744675,-0.005875921868658685,-0.40507652390171106,0.9430831074714661,0.03727940150669643,-0.2980102753975022,0.9158309102058411,-0.06382152012416295,-0.295059150373432,0.9956520199775696,0.058559665432224024,-0.12631897187568772,0.6730120778083801,-0.08469965550806616,-0.1253230135205766,0.9914570450782776,0.19769931149173092,1.6118439150528169e-06,0.6251385807991028,-0.06896843848290382,0.03409694617902729,0.973510205745697,0.07514755447189529,0.00042606407487896125,0.9909380674362183,-0.03184251661424513,0.003778269593144806,0.9978252649307251,0.18991703182071834,0.2154691454390405,0.9796439409255981,-0.14515477960759943,0.21538275060519366,0.9950724244117737,0.22658469460227273,0.4134021812761334,0.9371641874313354,-0.37791814432515725,0.4056791923415493,0.9736745357513428
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_143_1.jpg,-0.03323196578811813,-0.4029164426655882,0.9831188321113586,0.03824724469866071,-0.4211802370219118,0.9564108848571777,-0.09914825774811126,-0.4198639481155961,0.9461580514907837,0.15250673398866757,-0.4111884017584701,0.823372483253479,-0.18512398856026785,-0.4077804514053293,0.7343198657035828,0.25778030563186816,-0.2927775270609743,0.9950439929962158,-0.26805433336195056,-0.29104999580768626,0.9937413334846497,0.42103392213255497,-0.13830026954111427,0.9747864007949829,-0.38164847237723215,-0.14795682245633418,0.9648129940032959,0.4232647235576923,0.0026629926379682237,0.9559695720672607,-0.3965407151442308,-0.023826624809290826,0.9427723288536072,0.12025770250257554,-0.020417390046296297,0.9963902831077576,-0.19597047239869506,-0.020507195983270204,0.9958606362342834,0.02372792002918956,0.20529822147253787,0.9887824654579163,-0.14938153277386676,0.20598604863741582,0.987772524356842,0.015529422969608516,0.425796662918245,0.9334627985954285,-0.034140785971840656,0.42670530582517885,0.9314663410186768
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_15_0.jpg,0.006030060524164244,-0.3981656866558528,0.9860790371894836,0.07335077330123546,-0.4167604608050847,0.9497420191764832,-0.06790586959484012,-0.41524246991690944,0.9661808013916016,0.17749378293059592,-0.4048022771285752,0.7591457962989807,-0.16836192996002908,-0.40079679327496026,0.8431907296180725,0.3047826012899709,-0.27761778750662075,0.9945817589759827,-0.2862850455350654,-0.27574974965240995,0.9967827796936035,0.40907110169876454,-0.11309007547669492,0.966056764125824,-0.3974765511446221,-0.11883146641618114,0.9832891821861267,0.378009884856468,0.03569113521252648,0.935204029083252,-0.39375198719113375,0.023165945279396187,0.9631043672561646,0.204742431640625,0.01659070031117585,0.9971646666526794,-0.17434905296148256,0.018136751853813558,0.9978339076042175,0.23727097622183865,0.23651702363612287,0.9876461625099182,-0.1533156993777253,0.23532694153866526,0.9910735487937927,0.24494827625363372,0.4365856105998411,0.9322977066040039,-0.10557343239007994,0.4376429670948093,0.9455701112747192
Female Standard Walk - Grid Overlay. Animation Reference Body Mechanics_15_1.jpg,0.3786176714980811,-0.3986656033262915,0.8829212188720703,0.3841935542591831,-0.41923644915729963,0.4783785939216614,0.29429278457373903,-0.4163588958532632,0.9388198852539062,0.1621469865765488,-0.41424542381649926,0.16679313778877258,-0.01280680873937774,-0.40382076445079984,0.9489342570304871,-0.07506159732216283,-0.30240361220171663,0.8220570683479309,-0.026582684433251097,-0.2874671780333227,0.9788787364959717,-0.10249904164096765,-0.13812255859375,0.26173022389411926,0.09262406198601973,-0.12504100150802508,0.897420346736908,0.19763544986122533,0.005812456818664966,0.22225593030452728,0.20695321601733827,0.03212037378427934,0.7615842223167419,0.040619699578536186,-0.0170858993011267,0.901091992855072,0.053185981616639254,-0.00820549166932398,0.9655274748802185,-0.056508382161458336,0.2003552702819409,0.8863745331764221,-0.06985353168688323,0.22110649679793792,0.9577924609184265,-0.059307165313185306,0.43219565047698766,0.8097110986709595,-0.19135351348341556,0.4587807168765944,0.8892438411712646
