filename,nose_x,nose_y,nose_v,left_eye_x,left_eye_y,left_eye_v,right_eye_x,right_eye_y,right_eye_v,left_ear_x,left_ear_y,left_ear_v,right_ear_x,right_ear_y,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_v,left_hip_x,left_hip_y,left_hip_v,right_hip_x,right_hip_y,right_hip_v,left_knee_x,left_knee_y,left_knee_v,right_knee_x,right_knee_y,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_v
Best running scenes in moviesseries(1)_1023_3.jpg,-0.42388000159428035,-0.3763679431733631,0.4423234760761261,-0.35428249424901503,-0.39779122488839286,0.5531319379806519,-0.4898129979084278,-0.39977480933779763,0.129005566239357,-0.21615972190067687,-0.37076136997767856,0.5874468088150024,-0.5,-0.37629173642113095,0.053741831332445145,-0.06357853988121295,-0.17850591750372025,0.8958522081375122,-0.444342958516088,-0.1925269717261905,0.2038862556219101,0.1542924683669518,0.06683843703497024,0.8745636343955994,-0.16528520912959657,0.052489188058035714,0.0604991652071476,0.2542930471486059,0.2816635277157738,0.7655205130577087,0.14513219636062097,0.2769839332217262,0.09746696054935455,-0.20162990175444503,0.28230108351934524,0.6263611316680908,-0.4480367446767873,0.27598260788690476,0.21319244801998138,-0.2900036285663473,0.5095238095238095,0.2339361608028412,-0.38808132040089577,0.5095238095238095,0.04907790943980217,-0.3497414095648404,0.5095238095238095,0.06868492811918259,-0.38859229252256194,0.5095238095238095,0.021389467641711235
Best running scenes in moviesseries(1)_1023_4.jpg,0.4415917257660801,-0.3137377183214366,0.11547410488128662,0.4178127054257686,-0.3400380525657599,0.012095124460756779,0.4533448450773665,-0.34133186614770683,0.12792198359966278,0.1729052892394822,-0.3196077415411421,0.11194219440221786,0.404528571564017,-0.3098568813406306,0.8094178438186646,-0.01982635201759709,-0.12973878709532374,0.8477859497070312,0.29403972934364886,-0.09867425273648268,0.927239716053009,-0.04227385783272654,0.1231349149196268,0.512988805770874,0.20523574977245146,0.17036174527175135,0.7322754859924316,0.10865521971076052,0.31169578497358363,0.25946173071861267,0.17978645991353157,0.34134306324471675,0.38104161620140076,-0.1511206765776699,0.37770805084448067,0.572232723236084,0.06924724887489887,0.3897522850859937,0.6274959444999695,-0.07806712524019013,0.5143884892086331,0.07197200506925583,0.2171532096986246,0.5143884892086331,0.07660891860723495,0.02682030933960356,0.494720458984375,0.0158194899559021,0.30557241100323623,0.42122139690591276,0.014443399384617805
Best running scenes in moviesseries(1)_1023_5.jpg,0.08571686615815034,-0.3326106024446807,0.9530500173568726,0.18180001748574748,-0.3653465737487673,0.8836941123008728,-0.023651123046875,-0.3598857932307076,0.9523277878761292,0.3367763209987331,-0.36525423851238903,0.4965510964393616,-0.16224979709934545,-0.3531425521218565,0.784760057926178,0.5511639569256757,-0.20640861917529585,0.814367949962616,-0.2833058125263936,-0.18754628800311268,0.9603621959686279,0.7104314855627112,0.05099409054487179,0.3180299699306488,-0.3036713471283784,0.06945006240754438,0.8045790791511536,0.4865879368137669,0.3172361836630917,0.1691705733537674,-0.303354211755701,0.28653128659701677,0.5217500925064087,0.4736724028716216,0.293166422044502,0.42658889293670654,-0.10097214982316301,0.2985430535009862,0.6265455484390259,0.5259028254328547,0.5315581854043393,0.03791019693017006,-0.09351761276657516,0.5266929491031804,0.08194196969270706,0.5852421940983953,0.5315581854043393,0.01221768744289875,0.2018735730970228,0.5315581854043393,0.02065931260585785
Best running scenes in moviesseries(1)_1023_6.jpg,0.13364358772908835,-0.251104258172523,0.7469660639762878,0.23496974859022557,-0.31003257645989346,0.6605103611946106,0.07317105630286654,-0.31271263860887094,0.7222385406494141,0.4116050318667763,-0.2243100355297739,0.28873303532600403,0.005286195224389098,-0.23392384612615208,0.4486909806728363,0.5956471378641918,0.25914430398545507,0.5454164743423462,-0.3095386476445019,0.2474868704097062,0.7352080941200256,0.5138572750234962,0.7196563861337125,0.08316907286643982,-0.47127469858728854,0.7256063294300835,0.2555240988731384,0.3024126784245771,0.5148337931127592,0.07552813738584518,0.008411378788768797,0.5639327791978687,0.1710873395204544,0.3983053336466165,1.0593194214429724,0.08340385556221008,-0.16675630727208646,1.0628768991215438,0.12771697342395782,0.4460362025669643,0.9742681969146025,0.017974793910980225,-0.036997859639332706,0.9765186221918203,0.02918962575495243,0.14362627760808272,1.0701788976994528,0.017387377098202705,-0.04304401139567669,1.054261941514257,0.02571674808859825
Best running scenes in moviesseries(1)_1023_7.jpg,0.04451812744140625,-0.3602645407597571,0.8563767671585083,0.15259674072265625,-0.38450655874727074,0.7933158874511719,-0.04497406005859375,-0.3848211963103848,0.8213035464286804,0.33885894775390624,-0.37632538241590474,0.39977505803108215,-0.183887939453125,-0.37685397618722705,0.4811067581176758,0.5351400756835938,-0.23614262076965065,0.7759352326393127,-0.386746826171875,-0.23811646840457834,0.8439965844154358,0.57064208984375,-0.03372698788039028,0.26196616888046265,-0.48600494384765625,-0.04545986392091976,0.42762577533721924,0.27132659912109375,0.15728893030158297,0.18577127158641815,-0.4077108764648438,0.13944201073792303,0.28463637828826904,0.31821380615234374,0.10698183551105349,0.6308777928352356,-0.271361083984375,0.10593410975027293,0.6863526701927185,0.2581829833984375,0.3238266857430404,0.33320456743240356,-0.2109234619140625,0.3217458933201419,0.38597995042800903,0.11864471435546875,0.5080966199849891,0.20686125755310059,-0.09017181396484375,0.5032611163943095,0.23875567317008972
Best running scenes in moviesseries(1)_1039_0.jpg,0.10445535224780701,-0.29076141177554027,0.9843389987945557,0.15684150561951754,-0.31912860982778735,0.9641759991645813,0.057892166940789476,-0.32088591869781435,0.9488531947135925,0.24874246162280703,-0.3581371494735388,0.8140851259231567,0.0030114960252192982,-0.35965277591248157,0.6431326866149902,0.36338533100328946,-0.23121124447445973,0.9883570075035095,-0.1310204221491228,-0.26372139861401034,0.9821297526359558,0.3777673554002193,0.029100459310535363,0.9542892575263977,-0.3229053162691886,-0.06724551337641209,0.918652355670929,0.2507028680098684,0.20838193762278978,0.9019433259963989,-0.43992898506030703,0.09452115341816061,0.8613103628158569,0.1760913514254386,0.2428325061011174,0.9333623647689819,-0.14919497841282894,0.2211315702127333,0.920208215713501,0.18219144051535088,0.5117878192534381,0.34079307317733765,-0.18979320860745613,0.46795582349736004,0.29011261463165283,0.2093347382127193,0.5117878192534381,0.05048753321170807,-0.12287854646381578,0.5117878192534381,0.04324021935462952
Best running scenes in moviesseries(1)_1039_1.jpg,-0.018471265361256844,-0.3474372760868256,0.9785721302032471,0.03100507972884352,-0.37238183875993497,0.9430044293403625,-0.06402186929744526,-0.37424976150424494,0.9467790126800537,0.09959383776588161,-0.3672888724560453,0.7517777681350708,-0.13719622758183167,-0.37165012249367774,0.736008882522583,0.22551532383382755,-0.21074057636003732,0.9864304065704346,-0.2912159105286981,-0.22067648826996025,0.984975278377533,0.3451281916486086,0.025158832527998554,0.9241160750389099,-0.4223857239215043,-0.008283787839444846,0.9173346757888794,0.35599757285013683,0.2148275209989162,0.8118919134140015,-0.4272883060204722,0.15869317027185695,0.8121032118797302,0.13153493839458827,0.23034938452101397,0.9228678941726685,-0.20609648210288833,0.22706230619279866,0.9217798709869385,0.1570861148138116,0.5115606936416185,0.28362032771110535,-0.21378738514698334,0.49564886368768063,0.27208080887794495,0.22654250764498746,0.5115606936416185,0.03874373435974121,-0.07305050592352874,0.5115606936416185,0.036646150052547455
Best running scenes in moviesseries(1)_1039_2.jpg,0.15163934052880132,-0.32992110811692343,0.9755640625953674,0.2505242646630131,-0.35757658638015655,0.9335341453552246,0.03047886179454291,-0.35433207638932035,0.9738701581954956,0.39366901454640857,-0.35127801307390033,0.5997351408004761,-0.13740357356284982,-0.34387182762798213,0.8657634258270264,0.5733043613718517,-0.19082247239220926,0.9057835340499878,-0.29884679993586755,-0.18348460263807778,0.9777851104736328,0.634735107421875,0.04638635472322316,0.46408867835998535,-0.3347987843983209,0.050793262883635684,0.8629880547523499,0.5114935120539879,0.3094245804470055,0.2868027091026306,-0.1790548296117071,0.2864330132486332,0.6528382301330566,0.44732757112873134,0.24492316122794483,0.6458917856216431,-0.13432676400711288,0.24670264545539264,0.7924733757972717,0.39758642395930505,0.5068153093159792,0.13470828533172607,-0.1479701711170709,0.4858306217383201,0.2464444935321808,0.380649851329291,0.5218687872763419,0.04332530498504639,0.04429353173099347,0.5218687872763419,0.06795218586921692
Best running scenes in moviesseries(1)_1039_3.jpg,0.010092636634563577,-0.3719872426178496,0.9706283807754517,0.06973319218076508,-0.39754974882481464,0.9253585934638977,-0.054266567887931036,-0.3927648770607124,0.951477587223053,0.17104970997777477,-0.3863173145358845,0.6923170685768127,-0.11964995285560345,-0.3729811846199682,0.7807525396347046,0.3789196672110722,-0.21912365929555086,0.9543848037719727,-0.25806861088193694,-0.19342123775158898,0.9824244379997253,0.48931358600484914,0.00926658501059322,0.7160992622375488,-0.2956203592234644,0.05430359921212924,0.8909266591072083,0.41286942054485454,0.2375133449748411,0.49701234698295593,-0.4068060250117861,0.3013616012314619,0.68659508228302,0.26731925175107757,0.26864789542505296,0.8214013576507568,-0.14477433829471983,0.2723148669226695,0.8783177137374878,0.3243971199824892,0.511864406779661,0.17588545382022858,-0.12347412109375,0.4862438137248411,0.24816809594631195,0.47878870470770474,0.511864406779661,0.03581535816192627,0.15226035282529635,0.511864406779661,0.048377979546785355
Best running scenes in moviesseries(1)_1039_4.jpg,-0.1822564856739905,-0.3399260186385553,0.9867620468139648,-0.13164543822372327,-0.37255672804653384,0.9767910242080688,-0.23306557118467933,-0.36916008162186137,0.9177666306495667,-0.040643035091300475,-0.3597366799433679,0.8804646134376526,-0.28732886959991094,-0.3472911051787664,0.39378589391708374,0.11593852643445665,-0.19883770227779293,0.995947539806366,-0.30810836828236343,-0.14602789955194687,0.9513445496559143,0.40165424120397863,-0.04434550589349072,0.9835578799247742,-0.3518386804576158,0.04923089484113446,0.7489672899246216,0.3548349122253563,0.15195666095228347,0.9600433111190796,-0.43219559549435865,0.1900364682837518,0.7381247878074646,0.11671096185607185,0.2895783225868814,0.9489444494247437,-0.1538921002820665,0.3134975294532387,0.8584536910057068,0.23489938042792458,0.48667496815866085,0.33353644609451294,0.009774903503562945,0.502468769900837,0.14876331388950348,0.20836923920910036,0.5116448326055313,0.03193887323141098,0.12676683004565023,0.5116448326055313,0.016432523727416992
Best running scenes in moviesseries(1)_1039_5.jpg,0.12405940464564733,-0.3684396743774414,0.8585928082466125,0.2272183554513114,-0.3918225424630301,0.7473222017288208,0.049258368355887275,-0.3944642884390695,0.8515536189079285,0.382697514125279,-0.37637199674333843,0.2905850410461426,-0.0932380131312779,-0.3851980481828962,0.5948299169540405,0.4853390284946987,-0.23136111668178014,0.7657584547996521,-0.31788934980119976,-0.24491793768746511,0.8871645331382751,0.4898065839494978,-0.030961172921316966,0.24177923798561096,-0.4692464556012835,-0.06945487431117467,0.583057165145874,0.26994432721819195,0.09752518790108818,0.18473245203495026,-0.14582170758928573,0.027025359017508372,0.41240450739860535,0.3613897051130022,0.1258136204310826,0.654756486415863,-0.16308675493512834,0.12374074118477958,0.7563343048095703,0.32734434945242746,0.3505904333932059,0.33750927448272705,-0.0642531258719308,0.3485954829624721,0.45196083188056946,0.1801910400390625,0.5290862492152623,0.1992242932319641,-0.00146484375,0.5229606628417969,0.2644974887371063
Best running scenes in moviesseries(1)_1039_6.jpg,-0.3671402098640563,-0.3190047354068396,0.09796536713838577,-0.33744901324075366,-0.33772404508770637,0.05861448124051094,-0.3719338613843161,-0.3427886387087264,0.03887652978301048,-0.3667825063069661,-0.33295950259802476,0.11802918463945389,-0.3315291934543186,-0.344414592239092,0.07228225469589233,-0.4008728511749752,-0.20867361392614978,0.46851545572280884,-0.27973356701078866,-0.2183578779112618,0.2552836537361145,-0.18103729732452878,-0.0019584223909198113,0.5131409168243408,-0.19558709765237475,0.004091601101857311,0.21650627255439758,0.1124025375124008,0.13075423330630898,0.4790569841861725,-0.08459781465076265,0.1596622107163915,0.26086217164993286,-0.3585068838936942,0.19931824882075472,0.3612303137779236,-0.31679976932586185,0.19753855579304244,0.25003939867019653,-0.3330949450296069,0.43809814453125,0.11672669649124146,-0.25740662832108757,0.4392799233490566,0.07200121879577637,-0.41050453791542657,0.5042766067216982,0.03780994936823845,-0.3546737791999938,0.4886787846403302,0.026028413325548172
Best running scenes in moviesseries(1)_1055_0.jpg,-0.13107170193351833,-0.3491588291785529,0.965236485004425,-0.09054035201496138,-0.3802148336196836,0.9332868456840515,-0.18434172523527992,-0.37352337975719657,0.8801528215408325,0.009673718780164093,-0.40296391530650283,0.8036271929740906,-0.22297839308337356,-0.38359607997276973,0.5224873423576355,0.23235683367519305,-0.25951369669427515,0.9868165850639343,-0.30513359865166506,-0.24499739650868776,0.9732767343521118,0.3872635889237452,-0.003734224564801608,0.9541825652122498,-0.37785427726833976,0.0039056168552256223,0.8883045315742493,0.38108701963682434,0.23627468758104253,0.893986701965332,-0.3703250369510135,0.25669917822873445,0.7991092801094055,0.19250205492881275,0.25653000194502074,0.9150924682617188,-0.1544326134169884,0.2557569321755057,0.8832245469093323,0.22245924076978765,0.504149377593361,0.2591858208179474,-0.13814635994811775,0.48282506159232363,0.19778750836849213,0.300056369148166,0.504149377593361,0.034037016332149506,0.005430479307432432,0.48855818752431274,0.028083279728889465
Best running scenes in moviesseries(1)_1055_1.jpg,-0.012377908785049229,-0.34218107062933134,0.9856799840927124,0.025806165721318493,-0.3715326516780031,0.9584546685218811,-0.061650890193573414,-0.37051773854594455,0.9646787643432617,0.08274261265584867,-0.36813341959301205,0.7474939227104187,-0.13568919978729665,-0.3644028806588488,0.7928202152252197,0.19990910569282427,-0.20076060833627438,0.9874037504196167,-0.2412337211713399,-0.19436031396384112,0.9885677099227905,0.35325403082860657,0.028551544252117558,0.9340775012969971,-0.3535975103508936,0.038070271392132954,0.9370400905609131,0.40745847519129924,0.2741874679158111,0.8411626219749451,-0.3698979730475439,0.23160723739091377,0.8544290065765381,0.13175598562580265,0.2804220775314425,0.9158573746681213,-0.16516202116665774,0.2796261139229338,0.9161642789840698,0.158355712890625,0.5061601642710473,0.2211594432592392,-0.23210797244555328,0.5061601642710473,0.22053369879722595,0.18485359296406786,0.5061601642710473,0.02923441492021084,-0.20240339514327377,0.5061601642710473,0.028743384405970573
Best running scenes in moviesseries(1)_1055_2.jpg,0.14803118583483574,-0.33260806914298763,0.980463445186615,0.23037191537710336,-0.3622432831794985,0.9342132210731506,0.04708079802684295,-0.3607668722829511,0.9775308966636658,0.34843170948517627,-0.3613280019452495,0.5803709626197815,-0.09601436517177483,-0.3564114109162361,0.8843754529953003,0.4653275318634816,-0.19674614937074722,0.9305243492126465,-0.23435602432642227,-0.1893006601641255,0.9876872897148132,0.5068983420347556,0.02233462179860761,0.5786250233650208,-0.38142082018729967,0.03673368884671119,0.9323307871818542,0.387236570700621,0.25007875504032256,0.4246702492237091,-0.36684965476011616,0.2562595490486391,0.8147481679916382,0.3533135438576723,0.24742520240045363,0.7465931177139282,-0.11483471210186298,0.24944047004945816,0.8753516674041748,0.3509987073066907,0.5022184310420867,0.17053188383579254,-0.10262709397536057,0.4826167937247984,0.3268803656101227,0.2982889811197917,0.5040322580645161,0.04978170245885849,-0.006469922188000801,0.5040322580645161,0.08362457156181335
Best running scenes in moviesseries(1)_1055_3.jpg,-0.038374809369648974,-0.3370748380335366,0.9856413006782532,0.04778843709867295,-0.365487401078387,0.9809062480926514,-0.09237503678831335,-0.37353534233279345,0.920889675617218,0.1683740485204409,-0.34628347071205695,0.9159113168716431,-0.16669244635595035,-0.36398092130335363,0.3992018401622772,0.2782927212649829,-0.14376230937678638,0.9933812618255615,-0.24679293697827484,-0.17723269578887196,0.9435237050056458,0.3419072399400685,0.1282771505960604,0.9795191884040833,-0.3336706292139341,0.0682022280809356,0.7283796072006226,-0.12571235552226026,0.09991589988150247,0.9552404284477234,-0.3935785162938784,0.2413099335461128,0.6903696656227112,0.1935090365475171,0.3472163502762957,0.8957169055938721,-0.20541110104077484,0.33109888216344324,0.7585113644599915,0.3009035293370077,0.510670731707317,0.13194379210472107,-0.2687064392925942,0.510670731707317,0.05134129524230957,0.4588092124625428,0.510670731707317,0.011123738251626492,-0.1618303272822132,0.5057454923304116,0.005576306954026222
